0.34937092778329654	The Sultan appoints judges, and can grant pardons and commute sentences.	Der Sultan ernennt Richter und kann Begnadigungen und Pendelstrafen gewähren.
-0.23820381795983003	Sometimes these girdlers cut hickory seedlings near ground level.	Manchmal schneiden diese Träger hickory Sämlinge in der Nähe Boden Ebene.
0.5278845053155589	Shifting it by a vector external to it, one obtains a affine subspace.	Indem man ihn durch einen Vektor nach außen verschiebt, erhält man einen affinen Subraum.
0.3854259326496246	After the brawl and suspensions that followed, the Pacers fell downward into the Central Division.	Nach der Schlägerei und Suspensionen, die folgten, fielen die Pacers nach unten in die Central Division.
0.10434194886913979	First, he bombarded the Russians with his two cannons and one howitzer before abandoning the guns and setting out for the Furka.	Zunächst bombardierte er die Russen mit seinen zwei Kanonen und einem Haubitze, bevor er die Waffen verließ und nach Furka aufbrach.
-0.19478409388822135	The Togari group contains greywacke, conglomerate, diamictite, mafic volcanic rocks, and quartz sandstone, and mudstone.	Die Togari Gruppe enthält Grauwacke, Konglomerat, Diamictit, mafic vulkanischen Gestein und Quarz Sandstein und Schlammstein.
0.2784110410473918	On 15 June the regiment embarked for France on the USS Finland from there.	Am 15. Juni flog das Regiment von dort nach Frankreich auf die USS Finland.
-0.29307294196873085	As Southerners retained a lingering distrust of Webster, they threw their backing behind Fillmore.	Als Southerners behielt ein anhaltendes Misstrauen gegenüber Webster, warf sie ihre Unterstützung hinter Fillmore.
-0.4272889241085578	As in most marsupials, the male koala has a bifurcated penis, and the female has two lateral vaginas and two separate uteri.	Wie bei den meisten Beuteltieren hat der männliche Koala einen verzweigten Penis, und das Weibchen hat zwei seitliche Vaginas und zwei separate uteri.
0.5302112587594728	Nick and Sharon briefly separate after Matt exposes Sharon's secret about her motherhood at 16, but they reunite shortly afterwards.	Nick und Sharon trennen sich kurz, nachdem Matt Sharons Geheimnis über ihre Mutterschaft mit 16 aufdeckt, aber kurz danach kommen sie wieder zusammen.
0.3856512653527042	In 15 of the extortion cases the hijackers also demanded parachutes.	In 15 der Erpressungsfälle verlangten die Entführer auch Fallschirme.
-0.38265902164114657	Chased and harried by the rest of their squadron, he tried to ram another before bailing out.	Vom Rest ihres Geschwaders verfolgt und belästigt, versuchte er, einen anderen Widder zu schlagen, bevor er rettete.
0.42403046178224096	She sailed to Okinawa, onloaded Marines, then landed them at Qui Nhon and Danang, Vietnam.	Sie segelte nach Okinawa, lud Marines ein und landete dann in Qui Nhon und Danang, Vietnam.
0.5796844695353768	On 4 May 1957, while preparing for his wife's homecoming, Kippenberger complained of a headache and then collapsed.	Am 4. Mai 1957 klagte Kippenberger während der Vorbereitung auf die Heimkehr seiner Frau über Kopfschmerzen und brach dann zusammen.
0.3003448590250377	The British approached by night with no flints in their muskets so no shot would accidentally betray their approach.	Die Briten näherten sich nachts ohne Feuersteine in ihren Musketen, so dass kein Schuss versehentlich ihre Annäherung verraten würde.
0.27455774672114347	The concept of tabor, learned from the Bohemians, was an important tactic.	Das Taborkonzept, das von den Bohemianern gelernt wurde, war eine wichtige Taktik.
-0.8428976256621908	Lindwall later dismissed English captain Wally Hammond in the second innings.	Lindwall entlassen später englischen Kapitän Wally Hammond in der zweiten Innings.
0.17475767915178783	Strict Jewish monotheism proved more resistant to Imperial cajoling, and then to Imperial demands.	Strenger jüdischer Monotheismus erwies sich als widerstandsfähiger gegen kaiserliche Schmeichelei und dann gegen kaiserliche Forderungen.
-1.2203709707226262	After this, the caretaker of the dargah and the Karaga carrier exchange lemons.	Danach tauschen der Verwalter der Dargah und der Karaga Carrier Zitronen aus.
0.30655841297361164	Iran sued for reparations at the International Court of Justice, stating that the United States breached the 1955 Treaty of Amity.	Iran verklagte Reparationen vor dem Internationalen Gerichtshof und erklärte, die Vereinigten Staaten hätten gegen den Vertrag von 1955 verstoßen.
0.04341418293005953	The Oaks clinched the pennant on September 26, and defeated Los Angeles and the Seattle Rainiers to win the Governors' Cup.	Die Eichen holten den Wimpel am 26. September und besiegten Los Angeles und die Seattle Rainiers, um den Governors 'Cup zu gewinnen.
0.41548375236124624	Gasquet currently endorses the Head Graphene Extreme Pro.	Gasquet unterstützt derzeit die Head Graphene Extreme Pro.
0.49778658318123625	Brigadier Hogan served as brigadier general until he resigned in a letter dated October 14, 1823.	Brigadier Hogan diente als Brigadegeneral, bis er in einem Brief vom 14. Oktober 1823 zurücktrat.
0.5289389270976208	The Gauls went to Praeneste and encamped near Pedum.	Die Gallier gingen nach Praeneste und lagerten in der Nähe von Pedum.
0.09613242706886231	In the 1850 census there were about 8,000 mostly Mormons tabulated in the large Pottawattamie County, Iowa District 21.	In der Volkszählung 1850 gab es etwa 8.000 meist Mormonen tabellarisch in der großen Pottawattamie County, Iowa District 21.
-0.5299375917930287	Wilson vetoed the Immigration Act of 1917, but Congress overrode the veto.	Wilson legte ein Veto gegen den Immigration Act von 1917 ein, aber der Kongress hob das Veto auf.
-0.5354046887714639	Most compact fluorescents above 13 watts with integral electronic ballasts achieve about 60 lm/W.	Die kompaktesten Fluoreszenzmittel über 13 Watt mit integrierten elektronischen Vorschaltgeräten erreichen etwa 60 lm / W.
0.012113132822482353	"He reappears in a flashback during the episode ""Rage of the Hulk"" when Bruce Banner describes Hulk's origins."	"Er taucht in einer Rückblende während der Episode ""Rage of the Hulk"" auf, als Bruce Banner Hulks Ursprünge beschreibt."
0.2475607452285505	Meanwhile, Pinafore continued to garner praise outside Britain.	Unterdessen sammelte Pinaween auch weiterhin Lob außerhalb Großbritanniens.
0.6865441569665043	In June 1884, Tesla emigrated to the United States.	Im Juni 1884 emigrierte Tesla in die Vereinigten Staaten.
0.4555257802434194	To distract the Union, Ewell ordered demonstrations by John B. Gordon's brigade and the Maryland Line.	Um die Union abzulenken, ordnete Ewell Demonstrationen von John B. Gordon 's Brigade und der Maryland Line an.
0.6591071344574534	Edited by Clare McDonald Ethel the Aardvark, MSFC clubzine HorrorScope, editor Shane Jiraiya Cummings	Herausgegeben von Clare McDonald Ethel the Aardvark, MSFC clubzine HorrorScope, Redakteurin Shane Jiraiya Cummings
0.40294454124240825	New Calvinists have been criticized for blending Calvinist soteriology with popular Evangelical positions on the sacraments and continuationism.	Neue Calvinisten wurden kritisiert, weil sie kalvinistische Soteriologie mit populären evangelischen Positionen zu Sakramenten und Kontinuationismus vermischten.
0.6349073341955743	"In written communications, Vaughan often spelled it ""Sassie""."	"In schriftlichen Mitteilungen schrieb Vaughan es oft als ""Sassie""."
-0.43141527077596714	She also interfered in the contest by pulling Roxxi out of the ring and kicking her at ringside.	Sie interferierte auch in den Wettbewerb, indem sie Roxxi aus dem Ring zog und sie ringseitig trat.
0.3791604146392013	The large stucco listels all around were completely golden.	Die großen Stucklistel rundum waren komplett golden.
0.6563911040939413	It bombed Moscow twice during the offensive, on 20 October and 6 November.	Sie bombardierte Moskau zweimal während der Offensive, am 20. Oktober und am 6. November.
-0.418391232069028	Less common creatures include beaver, bobcat, coyote, fisher, mink, muskrat, red fox, and river otter.	Weniger verbreitete Kreaturen sind Biber, Bobcat, Kojote, Fischer, Nerz, Bisamratte, Rotfuchs und Flussotter.
-0.8984026514408893	A relieved Sylvester and Gwendolyn invite Rosie in while James snatches his gun back from a bewildered Twan's hands and leaves.	Eine erleichtert Sylvester und Gwendolyn laden Rosie ein, während James schnappt seine Waffe zurück von einem verwirrten Twan Hände und Blätter.
0.48407429908656335	synthesized ions in the gaseous phase at a pressure of 10 torr.	synthetisierte Ionen in der gasförmigen Phase bei einem Druck von 10 Torr.
0.4954656122105976	Elfhelm rushed to his aid and felled one orc while Grimbold slew the other.	Elfhelm eilte ihm zu Hilfe und fällte eine Ork, während Grimbold die andere tötete.
0.46430742713606615	The highly visible debauchery characteristic of aristocratic England in the early 19th century simply disappeared.	Die sehr sichtbare Ausschweifung des aristokratischen England im frühen 19. Jahrhundert verschwand einfach.
0.643791135029549	Although angry with Josh for revealing her secret about the abortion, they get back together while a gutted Ste demolishes his flat.	Obwohl sie über Josh wütend sind, weil sie ihr Geheimnis über die Abtreibung enthüllt haben, kommen sie wieder zusammen, während eine entkernte Ste seine Wohnung zerstört.
-0.3481078805296951	In Dumb Witness, Poirot invents an elderly invalid mother as a pretence to investigate local nurses.	In Dumm Zeuge erfindet Poirot eine ältere ungültige Mutter als Vorwand, lokale Krankenschwestern zu untersuchen.
-0.4100779444822596	Thrust faulting uplifted and warped older sedimentary rock laid down on the passive margin.	Thrust fehlerhaft angehoben und verzogen älteren Sedimentgestein legte sich auf dem passiven Rand.
-1.3211738957843124	International Encyclopedia of the First World War American Commission for Peace in Ireland Interim Report	International Encyclopedia of the First World War American Commission for Peace in Ireland Zwischenbericht
0.5645994418169847	Dissatisfaction culminated in a second coup d'état on 25 May 1969.	Die Unzufriedenheit gipfelte in einem zweiten Staatsstreich am 25. Mai 1969.
0.08161287010157704	He then resigned the Ukrainian premiership in favour of Demyan Korotchenko, Khrushchev's protégé.	Anschließend trat er die ukrainische Regierung zugunsten von Demyan Korotchenko, Chruschtschows Protégé, zurück.
-0.39119671356531277	There, sharp firefights occurred until late in the afternoon.	Dort ereigneten sich scharfe Feuerwehr bis spät in den Nachmittag.
0.5701175824971249	Commonwealth Games silver medallists for Australia	Commonwealth Games Silbermedaillengewinner für Australien
0.7061053157641609	Throughout the thirties, nudist films like Why Nudism?	Im Laufe der dreißiger Jahre, FKK-Filme wie Warum Nudismus?
-0.9385202084778977	Sabretooth then chases Peter, catching up to Wolverine and Parker and the two fight Sabretooth.	Sabredental jagt dann Peter, holt Wolverine und Parker und die beiden Kämpfe Sabredental auf.
0.5435522684899384	Wild yaks are larger than domestic yaks and slightly smaller than the gaur.	Wilde Yaks sind größer als einheimische Yaks und etwas kleiner als die Gaur.
-0.45470249643594557	onset, the testis appears heterogeneous due to vascular congestion, hemorrhage and	Auftreten erscheint der Hoden heterogen aufgrund vaskulärer Stau, Blutung und
-0.26629630596212656	Animosity between the Watts and Mitchell families escalates.	Die Animosität zwischen den Watts und Mitchell Familien eskaliert.
0.011604217554603244	"Later in the same event he gained a pinfall victory over Jesús ""Ciclope"" Ortíz."	"Später in der gleichen Veranstaltung gewann er einen Pinfallsieg über Jesús ""Ciclope"" Ortíz."
0.49181672969301243	The San Jose Museum of Quilts and Textiles in California also displays traditional and modern quilts.	Das San Jose Museum of Quilts and Textiles in Kalifornien zeigt auch traditionelle und moderne Steppdecken.
-0.05099656529886878	Nonlinear Behavior of Tanks under Axisymmetric Excitation, M.A.	Nichtlineares Verhalten von Tanks unter Axisymmetrischer Anregung, M.A.
-0.6390060083582497	Reporters said that Davis stayed poised while Krassner heckled.	Reporter sagten, Davis bleibe balanciert, während Krassner sich drängte.
0.11155092923075773	1709, a cuirassier regiment from Kürnbach was quartered there.	1709 wurde dort ein Kurassieregiment aus Kürnbach untergebracht.
-0.49787735321588533	The presidential electors cast their ballots for President and Vice President, and Congress tallied these votes on January 8, 2009.	Die Präsidentschaftswähler gaben ihre Stimmen für Präsident und Vizepräsident ab, und der Kongress stimmte diese Stimmen am 8. Januar 2009 aus.
0.3467846717058006	Later, the endosperm matures and deposits onto the coconut rind during the cellular phase.	Später reift der Endosperm und lagert sich während der Zellphase auf der Kokospalme ab.
-0.25606813094971054	Mathematicians sometimes distinguish between propositional constants, propositional variables, and schemata.	Mathematiker unterscheiden manchmal zwischen Satzkonstanten, Satzvariablen und Schaltplänen.
